,,449.859375,2582.9009375,401.42875,91.154375,4383.995,1509.91875,283.8353125,4736.360625,281.5353125,431.561875,1551.8925,389.505625,516.6184375,4138.5146875,1262.706875,1652.0490625,97.700625,2682.09875,928.4484375,1800.8721875,33.3096875,562.763125,2521.6825,19,1372.894375,831.515,7287.1953125,461.9940625,218.9696875,352.4753125,10476.835625,27676.64375,25.625,75.405,979.174375,6867.5828125,94.09375,299.25,2062.063125,222.4159375,590.8796875,278.1415625,294.3553125,101.0725,242.2953125,5154.995625,284.064375,1700.095,522.08375,4581.1303125,466.7159375,202.13875,216.03625,469.541875,11236.766875,4296.145625,1669.4103125,1544.240625,321.508125,1597.32,13.71875,582.2509375,257.5625,321.0675,82.34375,3240.31625,688.58625,1553.18125,250.2034375,882.889375,1430.1578125,1787.83625,484.6884375,240.16,80.180625,242.4340625,333.708125,152.065625,115.875,260.514375,936.215,616.9340625,1114.469375,10,328.98125,361.975,1126.769375,226.495625,1130.8046875,7175.356875,2240.35125,3017.433125,1839.8528125,4435.676875,947.795625,1391,127.6871875,54.875,309.5796875,227.424375,49.2734375,290.05,346.1325,756.3575,126.0278125,241.45,315.130625,95.875,2164.4475,283.5865625,177,38.38875,178.4375,1892.5534375,873.810625,2075.5240625,128.3125,639.873125,1066.625,84.958125,955.6140625,774.07625,65.4859375,196.9375,812.1634375,786.34375,1490.9284375,739.305625,986.53125,1448.8303125,154.57625,297.4359375,596.5328125,1165.5375,5890.525,1596.0078125,84.0215625,40.569375,414.3415625,300.01875,5692.1134375,102.9896875,1012.661875,3156.375,9.184375,765.235625,569.9478125,748.78125,112.78125,973.8590625,2,359.375,112,292.875,210,3237.5,695.5253125,288.355,1045.988125,41.460625,2115.2878125,817.404375,1067.75375,728,4273.906875,3633.4153125,1015.684375,1082.253125,1252.44875,1067.0634375,845.951875,28.2459375,1946.873125,77.5625,2572.6865625,1002.2240625,1359.59375,1776.5765625,3570.3590625,91.2221875,150.4884375,165.3125,565.8125,203.5,350.90625,1902.1278125,1198.178125,635.7775,146.885625,679.465,543.905,1231.246875,22.269375,670.3009375,216.2003125,573.696875,585.125,2479.92125,1075.9375,74.300625,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#Tweets,Scaled Mentions_Bill Gates,Scaled Mentions_Timo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BillGates,timoreilly,Pogue,ericschmidt,waltmossberg,codinghorror,martinfowler,shanselman,spolsky,KentBeck,jack,masason,biz,notch,elonmusk,ev,TEDchris,Padmasree,kevinrose,dickc,noaheverett,Ghonim,om,kaifulee,jeb_,tim_cook,karaswisher,marissamayer,MichaelDell,majornelson,kenichiromogi,alaa,onambiguity,Chad_Hurley,leolaporte,anildash,pierre,SethBling,Dinnerbone,mikeyk,mattcutts,satyanadella,saurik,stevewoz,johnmaeda,chadfowler,john,ginatrapani,jbernhardsson,zeldman,pod2g,evad3rs,finkd,bgurley,pmarca,tnatsu,DuvalMagic,rsarver,reidhoffman,Fwiz,durov,DavidVonderhaar,Gronkh,MichaelCondrey,sivers,therealcliffyb,jkottke,digiphile,jkalucki,paulg,HIDEO_KOJIMA_EN,iH8sn0w,ID_AA_Carmack,nzkoz,myspacetom,abdur,carlmanneh,bs,todsacerdoti,timberners_lee,mollstam,_tomcc,Kappische,vpieters,jeresig,JahKob,p0sixninja,danfrisk,bhorowitz,noobde,minliangtan,cdixon,Benioff,IGLevine,paul_irish,srlm,robhoward,pschiller,tconrad,jonkagstrom,preillyme,demandrichard,shoemoney,levie,dongatory,_grum,mezzoblue,a,dhh,JD_2020,rkmt,e_kaspersky,joebelfiore,i0n1c,KrisJelbring,chriscoyier,sundarpichai,xlson,jemimakiss,RiotPendragon,lukew,carnalizer,drewhouston,ZacheryNielson,paulsingh,austinnotduncan,scottgu,chpwn,RamyRaoof,jimmy_wales,JonCrawford,zephoria,rocket2guns,LoaiNagati,ZeinabSamir,Joi,pmolyneux,l2k,sorenmacbeth,mkapor,sarahcuda,anamitra,addyosmani,akirareiko,wol_lay,skonnard,jsa,AquaXetine,f,Swiftor,DaveSumter,RanaASaid,AkihiroHino,habibh,ChrisMetzen,gr33ndata,simplebits,andrewchen,EdmundMcMillenn,stanleytang,meyerweb,BomuBoi,ryan,Harada_TEKKEN,marcoarment,tha_rami,sama,willsmith,reckless,br,travisk,larryellison,harrymccracken,EvilSeph,ibogost,jeff,fart,photomatt,dens,Arubin,j_smedley,SamFURUKAWA,PG_kamiya,scottebales,aaronwall,chrismessina,tinyBuild,Jonathan_Blow,kevin,Goldman44,stephenlrose,pgeuder,JeremyCMorgan,Pentadact,t,Werner,tanakaryusaku,beep,chrisremo,petecashmore
BillGates,1708,29,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timoreilly,34200,21.375,2116.125,42.75,0,21.375,32.0625,0,10.6875,0,0,0,0,0,0,32.0625,10.6875,0,10.6875,0,0,0,0,0,0,0,10.6875,32.0625,21.375,10.6875,0,0,0,0,0,0,21.375,0,0,0,0,21.375,10.6875,0,0,10.6875,0,0,0,0,0,0,0,10.6875,0,42.75,0,0,0,42.75,0,0,0,0,0,0,0,0,64.125,0,32.0625,0,0,0,0,0,0,0,0,0,21.375,0,0,0,0,0,0,0,0,21.375,0,0,53.4375,10.6875,0,0,0,0,0,0,0,0,0,0,10.6875,0,0,0,0,0,0,0,0,10.6875,0,0,0,32.0625,0,0,0,0,0,0,0,0,0,0,0,0,10.6875,0,10.6875,0,0,0,53.4375,0,0,0,0,10.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6875,0,0,0,21.375,0,0,0,10.6875,0,0,0,0,0,0,0,42.75,21.375,0,0,0,0,0,42.75,0,0,10.6875,0,0,0,0,0,0,10.6875,0,0,0,0,2,198,4,0,2,3,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Pogue,7086,0,0,323.29875,0,0,0,0,0,0,0,0,0,4.42875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.214375,0,0,0,0,0,0,0,0,0,0,0,0,2.214375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ericschmidt,318,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
waltmossberg,9907,3.0959375,0,3.0959375,0,269.3465625,0,0,0,0,0,0,0,3.0959375,0,0,9.2878125,0,0,0,3.0959375,0,0,6.191875,0,0,21.6715625,826.6153125,0,0,0,0,0,0,0,3.0959375,3.0959375,0,0,0,6.191875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.191875,0,0,0,0,3.0959375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0959375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0553125,0,0,0,0,0,0,0,0,0,3.0959375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0959375,0,0,3.0959375,43.343125,0,0,0,6.191875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0959375,0,0,0,0,0,0,3.0959375,0,0,0,0,1,0,1,0,87,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,2,0,0,7,267,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
codinghorror,43800,0,82.125,0,0,0,725.4375,0,13.6875,13.6875,0,0,0,0,13.6875,0,13.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.125,0,0,0,0,0,0,0,0,68.4375,0,0,0,0,54.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.5625,0,0,54.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.25,0,0,0,0,0,0,0,0,0,0,0,13.6875,0,0,0,0,0,0,0,0,0,0,0,109.5,0,0,0,0,13.6875,0,0,0,0,0,0,0,0,13.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6875,0,0,0,0,0,0,27.375,0,27.375,0,0,41.0625,0,0,0,0,0,0,0,136.875,0,0,0,0,0,0,0,0,0,27.375,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,53,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
martinfowler,5181,0,0,0,0,0,1.6190625,48.571875,16.190625,0,110.09625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.714375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6190625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.286875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6190625,0,0,0,0,0,0,0,0,0,0,1,30,10,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shanselman,128000,0,0,0,0,0,160,0,4160,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,360,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
