1214076414	sara_ackerson	Sara Ackerson	1037
30909920	jennastrain	Jenna Holly Strain	801
16288679	ezrijadzia	imperator emily	902
123008615	kevinjohnsonhr	Kevin Johnson	1878
732906162	TheWaitersOffic	The Waiters	17381
17720776	Sidlum	Siddhi Vaishnav	2346
5580572	totallymorgan	Morgan Evans	14967
2450268409	slingshotcrew	Slingshot	6974
63359297	fbplatform	Facebook Developers	142247
319186866	ParseIt	Parse	98638
169559568	steinsbeer	Steins Beer Garden	2369
1615618795	fbOpenSource	Facebook Open Source	41419
1678911025	internet_org	Internet.org	27294
870325686	facebookstories	Facebook Stories	35283
180505807	instagram	Instagram	38978873
2067201	stamen	Stamen Design	18415
861406244	Facebookschair	Facebook's Chair	9153
6820932	ghc	Grace Hopper (GHC)	23964
74594552	AppStore	App Store 	3686216
503645300	rngmrk	Ringmark	7061
16114437	Lavrusik	Vadim Lavrusik	33108
820055	ckemper	Charlie Kemper	11613
68639853	fb_engineering	Facebook Engineering	221097
257038465	facebookdc	facebook DC	76656
176982668	facebooklive	Facebook Live	244116
156736924	jordan_qj	Jordan Quigley-Jones	8384
822571	SG	Sean Garrett	26294
6182852	schrep	Mike Schroepfer	8942
55117397	socialping	Socialping	11742
69273845	Mehmet_Can19	Mehmet-Can	5662
67727945	xocialize	Dustin Nielson	7384
4874571	williamtm	William Hook	14052
17087992	Matt__West	Matt West 	8658
108618410	animedizi	animedizi	7975
7636802	BeauGiles	Beau Giles	18729
65031748	mustafainci	mustafa inci	3631
42616332	WebNinjasi	Cengizhan Kurt	4189
13000312	Fr3d_org	Fred	7095
8308102	JoeConyers	Joe Conyers III	5193
121101838	ueuh	ueuh	3777
103038217	dreamsandreals	DrEaMs AnD ReAlS	4052
25210847	eraydemirok	Eray Demirok	4500
48943500	gokhantoka	Gkhan Toka	5028
82828799	gonullerinceosu	Gnllerin CEO'su	3992
783214	twitter	Twitter	39656436
19380829	Yahoo	Yahoo	1401961
8406952	ellmcgirt	Ellen McGirt 	28694
19709040	eBay	eBay	496643
972651	mashable	Mashable	5315685
14874480	bing	Bing	671511
1541461	opera	Opera	441340
19315174	IE	Internet Explorer	772347
10263212	flocker	flocker	7379
20536157	google	Google	11182216
2172	LaughingSquid	Laughing Squid	583220
3696961	mattwyndowe	Matt Wyndowe	8351
14378846	catleecatlee	Cat Lee	10741
1933161	adamconner	This American Adam	14456
9189982	merket	Ryan Merket	15192
14297283	mvernal	Mike Vernal	9450
744463	daveman692	David Recordon	14087
683263	aaron_	Aaron Sittig	5925
14180885	RaquelDiSab	Raquel DiSabatino	8138
5982852	moissinac	Henri Moissinac	8584
14111534	malliegator	malorie	35111
6573352	mosseri	Adam Mosseri	16424
7456262	btaylor	Bret Taylor	37244
7914222	rsanghvi	Ruchi Sanghvi	10202
12877	bixby	Mark Bixby	12279
11787492	katearonowitz	Kate Aronowitz	8487
43273	twatson	Tom Watson	9392
17611446	joulee	Julie Zhuo	30281
29643068	ngao	Nan Gao	5290
645153	mc4hill	Matthew Cahill	8414
4436261	alexroche	Alexandre Roche	16838
20493150	_chriscox	Chris Cox	5332
7742162	soleio	Soleio	19760
2948211	rsg	Bobby Goodlatte	18551
14288250	matthicks	matthicks	10176
20749410	finkd	Mark Zuckerberg	336724
14137929	blumenfeld	Ben Blumenfeld	22452
14158830	brandee	Brandee Barker	49100
15228003	blakeross	Blake Ross	16063
1260231	joehewitt	Joe Hewitt	37971
2893971	gigaom	Gigaom	300829
19990333	richardcoopers	Richard Cooperstein	3739
28725171	anoyes	Andrew Noyes	12831
15044479	Larry_Y	Larry Yu	13385
14434070	nytimesbits	NYTimes Bits	249397
18220249	WSJdigits	Digits	47030
81848686	drdavemcc	Dave McClure	2765
13	biz	Biz Stone	2453543
20	ev	Ev Williams	1807628
12	jack	Jack	2983968
14507252	David_Swain	David Swain	19302
3475	davemorin	Dave Morin	452808
