1536791610	POTUS	President Obama	2565224
2341337263	RikerGoogling	Riker Googling	52196
6140	brady	brady forrest	13710
2112	jcal7	Jon Callaghan	21093
23669044	aaronykng	Aaron Ng	1502
22697165	llkats	lydia	1108
5867532	rollo	matt rolandson	372
937961	msg	Michael S Galpert	7308
9370542	macguitar	Michael Simmons	4983
7661142	dam	kj	1987
183749519	paulg	Paul Graham	248913
11113	mat	mat	66302
14417215	rrhoover	Ryan Hoover	34976
1401881	dougw	doug williams	293058
1056141	SaraP	Sara Paul Raffel	367
1972	deprimer	Michael Sharon	1705
13019862	NateWeiner	Nate Weiner	5842
7694352	cpen	carolyn penner	25835
943751	jhuber	Jeff Huber	36029
676363	brianleroux	xno uq	14514
3003813372	yokymatsuoka	Yoky Matsuoka	2739
5215	naveen	naveen	32231
1406374028	shyp	Shyp	9866
5017	joshu	joshua schachter	40902
2732783575	StarlikeApp	Starlike	24
150723226	yvesbehar	Yves Behar	32524
12513	lhl	Leonard	2327
60701666	monkeybrainsnet	MonkeyBrains ISP	2781
3080761	mattcutts	Matt Cutts	444937
1532061	kevin2kelly	Kevin Kelly	28774
158770457	letspip	Pip!	775
2866484723	Bodegathedog	Bodega the dog	15
1605	sama	Sam Altman	81907
745273	naval	Naval Ravikant	116196
5699	stewart	Stewart Butterfield	24892
22037861	mccoveychron	Grant Brisbee	22505
2798388019	mvptheshow	MVP with Ryan+Peter	366
1236101	BenedictEvans	Benedict Evans	75366
19312115	panzer	Matthew Panzarino	21467
50575314	mattfischer415	Matt Fischer	567
95589124	kevingibbon	Kevin Gibbon	3128
109977795	iamjoshuascott	Joshua Scott	1600
2557037323	GRRMspeaking	George RR Martin	457320
78453	khoi	Khoi Vinh	342042
2195241	fmanjoo	Farhad Manjoo	100787
51142951	secretblam	secretblam	35
2480079168	SavedYouAClick	Saved You A Click	192903
2735631	lonelysandwich	Adam Lisagor	41675
61485111	MichelinGuideSF	Michelin Guide	23194
1085	niall	Niall Kennedy	1545
20571756	satyanadella	Satya Nadella	436671
5943622	pmarca	Marc Andreessen	328792
2529971	cdixon	Chris Dixon	178108
17595439	chr1sa	Chris Anderson	161417
817288	gaberivera	Gabe Rivera	54437
1000591	fredwilson	Fred Wilson	393378
18735220	luke_beatty	luke_beatty	3084
175091719	KarlTheFog	Karl the Fog	85229
795649	rsarver	Ryan Sarver	284964
1636590253	tim_cook	Tim Cook	1213033
20	ev	Ev Williams	1812908
13479	photomatt	Matt Mullenweg	78898
15414807	johnmaeda	John Maeda	410815
914061	levie	Aaron Levie	150076
297556877	NYTOnIt	The Times Is On It	40486
36823	anildash	Anil Dash	556909
234467579	MLBJesus	MLB Jesus	34140
3713811	bijan	Bijan Sabet	53753
13461	waxpancake	Andy Baio	30727
657863	kevinrose	Kevin Rose	1573351
761975	mathowie	Matt Haughey	18581
6385432	dickc	dick costolo	1505720
46023	ejacqui	Jacqui Cheng	22553
807095	nytimes	The New York Times	17052650
46063	hunterwalk	Hunter Walk	90612
228772684	smlyne	Susan Lyne	3306
2527661	matte	Matte Scheinker	1061
101766148	timarmstrongaol	Tim Armstrong	7985
17503180	marissamayer	marissamayer	1010333
13298072	TeslaMotors	Tesla Motors	619293
5763262	karaswisher	Kara Swisher	1037069
17156538	jaykirsch	Jay Kirsch	455
44196397	elonmusk	Elon Musk	2176348
15293504	msquinn	megan quinn	23443
18327902	alexia	Alexia Tsotsis	157710
8291	ericlin	eric Lin	3157
13349	ryanchris	Ryan Freitas	9475
652193	mgsiegler	M.G. Siegler	161628
586	sacca	Chris Sacca	1577882
1586501	nickbilton	Nick Bilton	250482
12217	tconrad	Tom Conrad	159747
14313712	mattbuchanan	matt	18354
15934340	tonysphere	Tony Conrad	35817
12	jack	Jack	2995462
1966	danielraffel	Daniel Raffel	2013
8362412	blam	Brian Lam	26073
989	om	Om Malik	1480734
1422311	peterrojas	Peter Rojas	32791
3840	Jason	jason	229552
10350	Veronica	Veronica Belmont	1747940
