"BillGates",0,"biz",1
"BillGates",0,"timoreilly",1
"BillGates",0,"TEDchris",1
"BillGates",0,"karaswisher",1
"BillGates",0,"pierre",1
"BillGates",0,"satyanadella",1
"BillGates",0,"bgurley",1
"timoreilly",0,"BillGates",1
"timoreilly",0,"jack",1
"timoreilly",0,"biz",1
"timoreilly",0,"notch",1
"timoreilly",0,"elonmusk",1
"timoreilly",0,"ev",1
"timoreilly",0,"TEDchris",1
"timoreilly",0,"Padmasree",1
"timoreilly",0,"kevinrose",1
"timoreilly",0,"Pogue",1
"timoreilly",0,"dickc",1
"timoreilly",0,"kaifulee",1
"timoreilly",0,"tim_cook",1
"timoreilly",0,"ericschmidt",1
"timoreilly",0,"karaswisher",1
"timoreilly",0,"marissamayer",1
"timoreilly",0,"MichaelDell",1
"timoreilly",0,"waltmossberg",1
"timoreilly",0,"onambiguity",1
"timoreilly",0,"Chad_Hurley",1
"timoreilly",0,"leolaporte",1
"timoreilly",0,"anildash",1
"timoreilly",0,"pierre",1
"timoreilly",0,"mattcutts",1
"timoreilly",0,"satyanadella",1
"timoreilly",0,"johnmaeda",1
"timoreilly",0,"ginatrapani",1
"timoreilly",0,"finkd",1
"timoreilly",0,"bgurley",1
"timoreilly",0,"pmarca",1
"timoreilly",0,"rsarver",1
"timoreilly",0,"reidhoffman",1
"timoreilly",0,"digiphile",1
"timoreilly",0,"paulg",1
"timoreilly",0,"timberners_lee",1
"timoreilly",0,"bhorowitz",1
"timoreilly",0,"cdixon",1
"timoreilly",0,"Benioff",1
"timoreilly",0,"codinghorror",1
"timoreilly",0,"tconrad",1
"timoreilly",0,"demandrichard",1
"timoreilly",0,"levie",1
"timoreilly",0,"joebelfiore",1
"timoreilly",0,"sundarpichai",1
"timoreilly",0,"drewhouston",1
"timoreilly",0,"scottgu",1
"timoreilly",0,"jimmy_wales",1
"timoreilly",0,"zephoria",1
"timoreilly",0,"l2k",1
"timoreilly",0,"Joi",1
"timoreilly",0,"sorenmacbeth",1
"timoreilly",0,"mkapor",1
"timoreilly",0,"sarahcuda",1
"timoreilly",0,"skonnard",1
"timoreilly",0,"andrewchen",1
"timoreilly",0,"meyerweb",1
"timoreilly",0,"marcoarment",1
"timoreilly",0,"sama",1
"timoreilly",0,"travisk",1
"timoreilly",0,"jeff",1
"timoreilly",0,"dens",1
"timoreilly",0,"photomatt",1
"timoreilly",0,"chrismessina",1
"timoreilly",0,"kevin",1
"timoreilly",0,"t",1
"timoreilly",0,"Werner",1
"Pogue",0,"waltmossberg",1
"Pogue",0,"digiphile",1
"Pogue",0,"ginatrapani",1
"Pogue",0,"marissamayer",1
"Pogue",0,"harrymccracken",1
"Pogue",0,"ev",1
"Pogue",0,"TEDchris",1
"Pogue",0,"om",1
"Pogue",0,"leolaporte",1
"ericschmidt",0,"sundarpichai",1
"ericschmidt",0,"bhorowitz",1
"ericschmidt",0,"jkottke",1
"ericschmidt",0,"timoreilly",1
"ericschmidt",0,"ev",1
"ericschmidt",0,"reidhoffman",1
"ericschmidt",0,"bgurley",1
"ericschmidt",0,"TEDchris",1
"ericschmidt",0,"Pogue",1
"ericschmidt",0,"bs",1
"ericschmidt",0,"dickc",1
"ericschmidt",0,"mkapor",1
"ericschmidt",0,"timberners_lee",1
"ericschmidt",0,"jimmy_wales",1
"ericschmidt",0,"jack",1
"ericschmidt",0,"elonmusk",1
"ericschmidt",0,"dens",1
"ericschmidt",0,"waltmossberg",1
"ericschmidt",0,"kevinrose",1
"ericschmidt",0,"pmarca",1
"ericschmidt",0,"finkd",1
"ericschmidt",0,"mattcutts",1
"ericschmidt",0,"Arubin",1
"ericschmidt",0,"BillGates",1
"ericschmidt",0,"pierre",1
"ericschmidt",0,"demandrichard",1
"ericschmidt",0,"om",1
"ericschmidt",0,"marissamayer",1
"ericschmidt",0,"Chad_Hurley",1
"waltmossberg",0,"masason",1
"waltmossberg",0,"satyanadella",1
"waltmossberg",0,"pmarca",1
"waltmossberg",0,"timoreilly",1
"waltmossberg",0,"digiphile",1
"waltmossberg",0,"tim_cook",1
"waltmossberg",0,"elonmusk",1
"waltmossberg",0,"bgurley",1
"waltmossberg",0,"dens",1
"waltmossberg",0,"sundarpichai",1
"waltmossberg",0,"Arubin",1
"waltmossberg",0,"mattcutts",1
"waltmossberg",0,"reckless",1
"waltmossberg",0,"levie",1
"waltmossberg",0,"larryellison",1
"waltmossberg",0,"jack",1
"waltmossberg",0,"reidhoffman",1
"waltmossberg",0,"joebelfiore",1
"waltmossberg",0,"dickc",1
"waltmossberg",0,"ericschmidt",1
"waltmossberg",0,"pschiller",1
"waltmossberg",0,"biz",1
"waltmossberg",0,"marissamayer",1
"waltmossberg",0,"BillGates",1
"waltmossberg",0,"johnmaeda",1
"waltmossberg",0,"mkapor",1
"waltmossberg",0,"harrymccracken",1
"waltmossberg",0,"Padmasree",1
"waltmossberg",0,"om",1
"waltmossberg",0,"TEDchris",1
"waltmossberg",0,"ev",1
"waltmossberg",0,"sarahcuda",1
"waltmossberg",0,"ryan",1
"waltmossberg",0,"karaswisher",1
"codinghorror",0,"chriscoyier",1
"codinghorror",0,"zeldman",1
"codinghorror",0,"paulg",1
"codinghorror",0,"cdixon",1
"codinghorror",0,"photomatt",1
"codinghorror",0,"ID_AA_Carmack",1
"codinghorror",0,"sivers",1
"codinghorror",0,"mattcutts",1
"codinghorror",0,"timoreilly",1
"martinfowler",0,"timberners_lee",1
"martinfowler",0,"Werner",1
"martinfowler",0,"jimmy_wales",1
"martinfowler",0,"paulg",1
"martinfowler",0,"dhh",1
"martinfowler",0,"KentBeck",1
"martinfowler",0,"shanselman",1
"shanselman",0,"elonmusk",1
"shanselman",0,"sarahcuda",1
"shanselman",0,"cdixon",1
"shanselman",0,"beep",1
"shanselman",0,"leolaporte",1
"shanselman",0,"satyanadella",1
"shanselman",0,"levie",1
"shanselman",0,"Padmasree",1
"shanselman",0,"therealcliffyb",1
"shanselman",0,"rsarver",1
"shanselman",0,"jkottke",1
"shanselman",0,"JeremyCMorgan",1
"shanselman",0,"marissamayer",1
"shanselman",0,"chriscoyier",1
"shanselman",0,"Joi",1
"shanselman",0,"paulg",1
"shanselman",0,"mezzoblue",1
"shanselman",0,"joebelfiore",1
"shanselman",0,"ID_AA_Carmack",1
"shanselman",0,"notch",1
"shanselman",0,"bs",1
"shanselman",0,"paul_irish",1
"shanselman",0,"marcoarment",1
"shanselman",0,"meyerweb",1
"shanselman",0,"timberners_lee",1
"shanselman",0,"simplebits",1
"shanselman",0,"BillGates",1
"shanselman",0,"pierre",1
"shanselman",0,"ryan",1
"shanselman",0,"chrismessina",1
"shanselman",0,"chadfowler",1
"shanselman",0,"majornelson",1
"shanselman",0,"mkapor",1
"shanselman",0,"Werner",1
"shanselman",0,"zephoria",1
"shanselman",0,"jack",1
"shanselman",0,"stephenlrose",1
"shanselman",0,"scottgu",1
"shanselman",0,"dhh",1
"shanselman",0,"martinfowler",1
"shanselman",0,"waltmossberg",1
"shanselman",0,"mattcutts",1
"shanselman",0,"Pogue",1
"shanselman",0,"karaswisher",1
"shanselman",0,"robhoward",1
"shanselman",0,"onambiguity",1
"shanselman",0,"skonnard",1
"shanselman",0,"spolsky",1
"shanselman",0,"zeldman",1
"shanselman",0,"KentBeck",1
"shanselman",0,"ginatrapani",1
"shanselman",0,"timoreilly",1
"shanselman",0,"jeresig",1
"shanselman",0,"kevinrose",1
"shanselman",0,"anildash",1
"shanselman",0,"codinghorror",1
"shanselman",0,"ev",1
"shanselman",0,"t",1
"spolsky",0,"satyanadella",1
"spolsky",0,"dhh",1
"spolsky",0,"meyerweb",1
"spolsky",0,"jack",1
"spolsky",0,"zephoria",1
"spolsky",0,"pmarca",1
"spolsky",0,"photomatt",1
"spolsky",0,"sama",1
"spolsky",0,"dens",1
"spolsky",0,"reidhoffman",1
"spolsky",0,"zeldman",1
"spolsky",0,"bhorowitz",1
"spolsky",0,"ginatrapani",1
"spolsky",0,"om",1
"spolsky",0,"finkd",1
"spolsky",0,"jeresig",1
"spolsky",0,"rsarver",1
"spolsky",0,"mattcutts",1
"spolsky",0,"Pogue",1
"spolsky",0,"jkottke",1
"spolsky",0,"kevinrose",1
"spolsky",0,"paulg",1
"spolsky",0,"marissamayer",1
"spolsky",0,"cdixon",1
"spolsky",0,"BillGates",1
"spolsky",0,"marcoarment",1
"spolsky",0,"shanselman",1
"spolsky",0,"anildash",1
"KentBeck",0,"pmarca",1
"KentBeck",0,"paulg",1
"KentBeck",0,"cdixon",1
"KentBeck",0,"Werner",1
"KentBeck",0,"timoreilly",1
"KentBeck",0,"martinfowler",1
"KentBeck",0,"onambiguity",1
"KentBeck",0,"dhh",1
"KentBeck",0,"chadfowler",1
"jack",0,"Goldman44",1
"jack",0,"ericschmidt",1
"jack",0,"ID_AA_Carmack",1
"jack",0,"jsa",1
"jack",0,"photomatt",1
"jack",0,"chrismessina",1
"jack",0,"satyanadella",1
"jack",0,"sama",1
"jack",0,"drewhouston",1
"jack",0,"tim_cook",1
"jack",0,"john",1
"jack",0,"stevewoz",1
"jack",0,"travisk",1
"jack",0,"levie",1
"jack",0,"Pogue",1
"jack",0,"elonmusk",1
"jack",0,"larryellison",1
"jack",0,"ev",1
"jack",0,"masason",1
"jack",0,"zeldman",1
"jack",0,"Benioff",1
"jack",0,"pschiller",1
"jack",0,"bgurley",1
"jack",0,"biz",1
"jack",0,"marissamayer",1
"jack",0,"BillGates",1
"jack",0,"johnmaeda",1
"jack",0,"karaswisher",1
"jack",0,"Joi",1
"jack",0,"om",1
"jack",0,"dickc",1
"jack",0,"timberners_lee",1
"jack",0,"pierre",1
"jack",0,"jimmy_wales",1
"jack",0,"reidhoffman",1
"jack",0,"finkd",1
"jack",0,"kevinrose",1
"jack",0,"ryan",1
"jack",0,"timoreilly",1
"jack",0,"Padmasree",1
"jack",0,"abdur",1
"jack",0,"anildash",1
"jack",0,"dens",1
"jack",0,"kevin",1
"masason",0,"kenichiromogi",1
"masason",0,"BillGates",1
"masason",0,"tnatsu",1
"masason",0,"SamFURUKAWA",1
"biz",0,"tim_cook",1
"biz",0,"elonmusk",1
"biz",0,"Pogue",1
"biz",0,"Padmasree",1
